hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.83,0.296,0.0,0.0,0.0
1,0.24,0.085,0.0,0.0,0.0
2,0.24,0.086,0.0,0.0,0.0
3,0.16,0.057,0.0,0.0,0.0
4,0.16,0.056,0.0,0.0,0.0
5,0.73,0.259,0.0,0.0,0.0
6,0.3,0.107,0.0,0.0,0.0
7,2.78,0.99,0.0,0.0,0.0
8,2.5,0.89,0.0,0.0,0.0
9,0.07,0.025,0.0,0.0,0.0
10,0.06,0.022,0.0,0.0,0.0
11,0.7,0.249,0.0,0.0,0.0
12,0.06,0.022,0.0,0.0,0.0
13,0.07,0.025,0.0,0.0,0.0
14,0.07,0.025,0.0,0.0,0.0
15,0.07,0.025,0.0,0.0,0.0
16,0.66,0.235,0.0,0.0,0.0
17,0.07,0.025,0.0,0.0,0.0
18,0.29,0.103,0.0,0.0,0.0
19,1.96,0.697,0.0,0.0,0.0
20,1.62,0.576,0.0,0.0,0.0
21,1.06,0.377,0.0,0.0,0.0
22,0.29,0.103,0.0,0.0,0.0
23,0.74,0.263,0.0,0.0,0.0
