hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.068,0.0,0.0,0.0
1,0.08,0.032,0.0,0.0,0.0
2,0.46,0.185,0.0,0.0,0.0
3,0.24,0.096,0.0,0.0,0.0
4,0.08,0.032,0.0,0.0,0.0
5,0.08,0.032,0.0,0.0,0.0
6,0.08,0.032,0.0,0.0,0.0
7,0.08,0.032,0.0,0.0,0.0
8,0.15,0.06,0.0,0.0,0.0
9,0.21,0.084,0.0,0.0,0.0
10,0.84,0.338,0.0,0.0,0.0
11,0.28,0.112,0.0,0.0,0.0
12,1.24,0.499,0.0,0.0,0.0
13,0.74,0.297,0.0,0.0,0.0
14,0.1,0.04,0.0,0.0,0.0
15,0.11,0.044,0.0,0.0,0.0
16,0.54,0.217,0.0,0.0,0.0
17,1.48,0.595,0.0,0.0,0.0
18,0.68,0.273,0.0,0.0,0.0
19,1.72,0.691,0.0,0.0,0.0
20,0.17,0.068,0.0,0.0,0.0
21,0.22,0.088,0.0,0.0,0.0
22,0.98,0.394,0.0,0.0,0.0
23,0.16,0.064,0.0,0.0,0.0
