hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.59,0.185,0.0,0.0,0.0
1,0.6,0.188,0.0,0.0,0.0
2,0.54,0.17,0.0,0.0,0.0
3,1.1,0.345,0.0,0.0,0.0
4,0.51,0.16,0.0,0.0,0.0
5,0.52,0.164,0.0,0.0,0.0
6,0.51,0.16,0.0,0.0,0.0
7,0.51,0.16,0.0,0.0,0.0
8,0.51,0.16,0.0,0.0,0.0
9,0.51,0.16,0.0,0.0,0.0
10,1.13,0.355,0.0,0.0,0.0
11,0.51,0.16,0.0,0.0,0.0
12,0.52,0.164,0.0,0.0,0.0
13,0.52,0.164,0.0,0.0,0.0
14,2.24,0.703,0.0,0.0,0.0
15,1.73,0.542,0.0,0.0,0.0
16,0.59,0.186,0.0,0.0,0.0
17,1.09,0.342,0.0,0.0,0.0
18,0.5,0.157,0.0,0.0,0.0
19,2.06,0.646,0.0,0.0,0.0
20,1.99,0.624,0.0,0.0,0.0
21,1.43,0.448,0.0,0.0,0.0
22,0.51,0.16,0.0,0.0,0.0
23,1.09,0.341,0.0,0.0,0.0
