hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.03,0.0,0.0,0.0
1,0.08,0.03,0.0,0.0,0.0
2,0.08,0.03,0.0,0.0,0.0
3,0.66,0.244,0.0,0.0,0.0
4,0.07,0.026,0.0,0.0,0.0
5,0.08,0.03,0.0,0.0,0.0
6,0.35,0.13,0.0,0.0,0.0
7,1.26,0.468,0.0,0.0,0.0
8,0.15,0.056,0.0,0.0,0.0
9,0.78,0.289,0.0,0.0,0.0
10,0.18,0.066,0.0,0.0,0.0
11,0.17,0.063,0.0,0.0,0.0
12,0.23,0.085,0.0,0.0,0.0
13,0.73,0.27,0.0,0.0,0.0
14,0.16,0.06,0.0,0.0,0.0
15,0.19,0.07,0.0,0.0,0.0
16,0.21,0.078,0.0,0.0,0.0
17,0.2,0.074,0.0,0.0,0.0
18,0.76,0.282,0.0,0.0,0.0
19,1.68,0.623,0.0,0.0,0.0
20,4.0,1.484,0.0,0.0,0.0
21,3.26,1.21,0.0,0.0,0.0
22,0.89,0.33,0.0,0.0,0.0
23,0.4,0.148,0.0,0.0,0.0
