hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.036,0.0,0.0,0.0
1,0.07,0.031,0.0,0.0,0.0
2,0.08,0.035,0.0,0.0,0.0
3,0.08,0.036,0.0,0.0,0.0
4,0.08,0.035,0.0,0.0,0.0
5,0.09,0.04,0.0,0.0,0.0
6,1.27,0.564,0.0,0.0,0.0
7,1.26,0.559,0.0,0.0,0.0
8,0.07,0.031,0.0,0.0,0.0
9,0.63,0.279,0.0,0.0,0.0
10,0.06,0.026,0.0,0.0,0.0
11,0.07,0.031,0.0,0.0,0.0
12,0.08,0.036,0.0,0.0,0.0
13,0.91,0.404,0.0,0.0,0.0
14,0.08,0.036,0.0,0.0,0.0
15,0.08,0.036,0.0,0.0,0.0
16,0.08,0.036,0.0,0.0,0.0
17,0.6,0.266,0.0,0.0,0.0
18,0.16,0.071,0.0,0.0,0.0
19,0.1,0.044,0.0,0.0,0.0
20,0.36,0.16,0.0,0.0,0.0
21,3.18,1.412,0.0,0.0,0.0
22,0.4,0.177,0.0,0.0,0.0
23,0.19,0.085,0.0,0.0,0.0
