hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.051,0.0,0.0,0.0
1,0.1,0.04,0.0,0.0,0.0
2,0.1,0.04,0.0,0.0,0.0
3,0.63,0.247,0.0,0.0,0.0
4,0.09,0.036,0.0,0.0,0.0
5,0.09,0.036,0.0,0.0,0.0
6,0.09,0.036,0.0,0.0,0.0
7,0.09,0.036,0.0,0.0,0.0
8,0.17,0.067,0.0,0.0,0.0
9,0.33,0.13,0.0,0.0,0.0
10,1.0,0.391,0.0,0.0,0.0
11,1.37,0.537,0.0,0.0,0.0
12,0.8,0.314,0.0,0.0,0.0
13,0.17,0.066,0.0,0.0,0.0
14,0.08,0.032,0.0,0.0,0.0
15,0.09,0.036,0.0,0.0,0.0
16,0.62,0.243,0.0,0.0,0.0
17,1.22,0.478,0.0,0.0,0.0
18,2.41,0.944,0.0,0.0,0.0
19,1.4,0.549,0.0,0.0,0.0
20,2.89,1.132,0.0,0.0,0.0
21,0.29,0.114,0.0,0.0,0.0
22,0.3,0.118,0.0,0.0,0.0
23,1.06,0.416,0.0,0.0,0.0
