hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.038,0.0,0.0,0.0
1,0.09,0.034,0.0,0.0,0.0
2,0.09,0.034,0.0,0.0,0.0
3,0.63,0.24,0.0,0.0,0.0
4,0.08,0.03,0.0,0.0,0.0
5,0.08,0.03,0.0,0.0,0.0
6,0.11,0.042,0.0,0.0,0.0
7,0.19,0.072,0.0,0.0,0.0
8,0.09,0.034,0.0,0.0,0.0
9,0.27,0.103,0.0,0.0,0.0
10,0.34,0.129,0.0,0.0,0.0
11,1.65,0.629,0.0,0.0,0.0
12,1.79,0.683,0.0,0.0,0.0
13,0.96,0.366,0.0,0.0,0.0
14,0.55,0.21,0.0,0.0,0.0
15,0.42,0.161,0.0,0.0,0.0
16,0.71,0.271,0.0,0.0,0.0
17,0.28,0.107,0.0,0.0,0.0
18,0.35,0.134,0.0,0.0,0.0
19,1.97,0.751,0.0,0.0,0.0
20,0.3,0.115,0.0,0.0,0.0
21,1.12,0.427,0.0,0.0,0.0
22,0.56,0.213,0.0,0.0,0.0
23,0.44,0.168,0.0,0.0,0.0
