hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.13,0.413,0.0,0.0,0.0
1,0.21,0.077,0.0,0.0,0.0
2,0.17,0.062,0.0,0.0,0.0
3,0.18,0.066,0.0,0.0,0.0
4,0.66,0.241,0.0,0.0,0.0
5,0.23,0.084,0.0,0.0,0.0
6,0.47,0.172,0.0,0.0,0.0
7,1.64,0.6,0.0,0.0,0.0
8,1.79,0.655,0.0,0.0,0.0
9,0.21,0.077,0.0,0.0,0.0
10,0.2,0.073,0.0,0.0,0.0
11,0.78,0.285,0.0,0.0,0.0
12,0.2,0.073,0.0,0.0,0.0
13,0.21,0.077,0.0,0.0,0.0
14,0.2,0.073,0.0,0.0,0.0
15,0.2,0.074,0.0,0.0,0.0
16,0.78,0.285,0.0,0.0,0.0
17,0.22,0.081,0.0,0.0,0.0
18,0.58,0.212,0.0,0.0,0.0
19,2.0,0.731,0.0,0.0,0.0
20,1.47,0.537,0.0,0.0,0.0
21,3.38,1.236,0.0,0.0,0.0
22,2.46,0.9,0.0,0.0,0.0
23,0.16,0.059,0.0,0.0,0.0
