hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.046,0.0,0.0,0.0
1,0.55,0.21,0.0,0.0,0.0
2,0.12,0.046,0.0,0.0,0.0
3,0.12,0.046,0.0,0.0,0.0
4,0.17,0.065,0.0,0.0,0.0
5,0.21,0.08,0.0,0.0,0.0
6,0.5,0.191,0.0,0.0,0.0
7,1.09,0.417,0.0,0.0,0.0
8,0.26,0.1,0.0,0.0,0.0
9,2.42,0.925,0.0,0.0,0.0
10,0.56,0.214,0.0,0.0,0.0
11,1.39,0.531,0.0,0.0,0.0
12,0.3,0.115,0.0,0.0,0.0
13,0.25,0.096,0.0,0.0,0.0
14,0.3,0.115,0.0,0.0,0.0
15,0.75,0.287,0.0,0.0,0.0
16,0.2,0.077,0.0,0.0,0.0
17,1.33,0.508,0.0,0.0,0.0
18,1.71,0.653,0.0,0.0,0.0
19,1.08,0.412,0.0,0.0,0.0
20,1.58,0.604,0.0,0.0,0.0
21,0.31,0.118,0.0,0.0,0.0
22,0.13,0.05,0.0,0.0,0.0
23,0.63,0.241,0.0,0.0,0.0
