hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.21,0.071,0.0,0.0,0.0
1,0.13,0.045,0.0,0.0,0.0
2,0.75,0.256,0.0,0.0,0.0
3,0.08,0.027,0.0,0.0,0.0
4,0.07,0.024,0.0,0.0,0.0
5,0.16,0.054,0.0,0.0,0.0
6,0.18,0.062,0.0,0.0,0.0
7,0.78,0.266,0.0,0.0,0.0
8,0.17,0.058,0.0,0.0,0.0
9,0.17,0.058,0.0,0.0,0.0
10,0.28,0.095,0.0,0.0,0.0
11,1.49,0.509,0.0,0.0,0.0
12,3.57,1.219,0.0,0.0,0.0
13,1.3,0.444,0.0,0.0,0.0
14,0.47,0.161,0.0,0.0,0.0
15,1.12,0.382,0.0,0.0,0.0
16,0.42,0.143,0.0,0.0,0.0
17,0.46,0.157,0.0,0.0,0.0
18,1.91,0.653,0.0,0.0,0.0
19,0.38,0.13,0.0,0.0,0.0
20,0.17,0.058,0.0,0.0,0.0
21,1.08,0.368,0.0,0.0,0.0
22,0.48,0.164,0.0,0.0,0.0
23,0.62,0.212,0.0,0.0,0.0
