hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.06,0.0,0.0,0.0
1,0.11,0.039,0.0,0.0,0.0
2,0.13,0.046,0.0,0.0,0.0
3,0.72,0.254,0.0,0.0,0.0
4,0.13,0.046,0.0,0.0,0.0
5,0.13,0.046,0.0,0.0,0.0
6,0.09,0.032,0.0,0.0,0.0
7,0.1,0.036,0.0,0.0,0.0
8,0.09,0.032,0.0,0.0,0.0
9,0.15,0.053,0.0,0.0,0.0
10,1.23,0.433,0.0,0.0,0.0
11,1.66,0.584,0.0,0.0,0.0
12,1.83,0.645,0.0,0.0,0.0
13,3.5,1.232,0.0,0.0,0.0
14,1.85,0.651,0.0,0.0,0.0
15,0.22,0.078,0.0,0.0,0.0
16,0.29,0.102,0.0,0.0,0.0
17,1.03,0.362,0.0,0.0,0.0
18,0.77,0.271,0.0,0.0,0.0
19,0.28,0.099,0.0,0.0,0.0
20,0.72,0.254,0.0,0.0,0.0
21,1.79,0.63,0.0,0.0,0.0
22,2.8,0.986,0.0,0.0,0.0
23,1.46,0.514,0.0,0.0,0.0
