hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.26,0.121,0.0,0.0,0.0
1,0.2,0.093,0.0,0.0,0.0
2,0.21,0.098,0.0,0.0,0.0
3,0.56,0.261,0.0,0.0,0.0
4,0.36,0.168,0.0,0.0,0.0
5,0.19,0.089,0.0,0.0,0.0
6,1.0,0.466,0.0,0.0,0.0
7,1.32,0.616,0.0,0.0,0.0
8,0.13,0.061,0.0,0.0,0.0
9,0.47,0.219,0.0,0.0,0.0
10,0.37,0.173,0.0,0.0,0.0
11,0.19,0.089,0.0,0.0,0.0
12,0.16,0.075,0.0,0.0,0.0
13,0.1,0.047,0.0,0.0,0.0
14,0.08,0.037,0.0,0.0,0.0
15,0.63,0.293,0.0,0.0,0.0
16,0.07,0.033,0.0,0.0,0.0
17,0.18,0.084,0.0,0.0,0.0
18,0.1,0.046,0.0,0.0,0.0
19,0.5,0.233,0.0,0.0,0.0
20,1.0,0.466,0.0,0.0,0.0
21,0.25,0.117,0.0,0.0,0.0
22,0.11,0.051,0.0,0.0,0.0
23,0.11,0.051,0.0,0.0,0.0
