hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.044,0.0,0.0,0.0
1,0.14,0.052,0.0,0.0,0.0
2,0.62,0.23,0.0,0.0,0.0
3,0.21,0.078,0.0,0.0,0.0
4,0.73,0.271,0.0,0.0,0.0
5,0.22,0.082,0.0,0.0,0.0
6,0.45,0.168,0.0,0.0,0.0
7,2.76,1.025,0.0,0.0,0.0
8,1.01,0.375,0.0,0.0,0.0
9,0.17,0.063,0.0,0.0,0.0
10,0.27,0.1,0.0,0.0,0.0
11,0.66,0.245,0.0,0.0,0.0
12,0.18,0.066,0.0,0.0,0.0
13,0.2,0.075,0.0,0.0,0.0
14,0.26,0.097,0.0,0.0,0.0
15,0.18,0.066,0.0,0.0,0.0
16,0.76,0.282,0.0,0.0,0.0
17,0.25,0.093,0.0,0.0,0.0
18,0.38,0.142,0.0,0.0,0.0
19,3.68,1.366,0.0,0.0,0.0
20,3.36,1.248,0.0,0.0,0.0
21,0.26,0.097,0.0,0.0,0.0
22,0.89,0.33,0.0,0.0,0.0
23,0.48,0.178,0.0,0.0,0.0
