hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.072,0.0,0.0,0.0
1,0.18,0.076,0.0,0.0,0.0
2,0.14,0.06,0.0,0.0,0.0
3,0.12,0.051,0.0,0.0,0.0
4,0.32,0.136,0.0,0.0,0.0
5,0.4,0.171,0.0,0.0,0.0
6,0.21,0.089,0.0,0.0,0.0
7,1.03,0.439,0.0,0.0,0.0
8,2.92,1.245,0.0,0.0,0.0
9,0.16,0.068,0.0,0.0,0.0
10,0.25,0.107,0.0,0.0,0.0
11,0.78,0.333,0.0,0.0,0.0
12,0.16,0.068,0.0,0.0,0.0
13,0.16,0.068,0.0,0.0,0.0
14,0.17,0.072,0.0,0.0,0.0
15,0.16,0.068,0.0,0.0,0.0
16,0.73,0.311,0.0,0.0,0.0
17,0.16,0.068,0.0,0.0,0.0
18,0.23,0.098,0.0,0.0,0.0
19,0.58,0.248,0.0,0.0,0.0
20,0.18,0.077,0.0,0.0,0.0
21,0.17,0.072,0.0,0.0,0.0
22,0.78,0.332,0.0,0.0,0.0
23,0.18,0.076,0.0,0.0,0.0
