hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.85,0.338,0.0,0.0,0.0
1,0.2,0.08,0.0,0.0,0.0
2,0.2,0.08,0.0,0.0,0.0
3,0.19,0.076,0.0,0.0,0.0
4,0.2,0.08,0.0,0.0,0.0
5,0.73,0.29,0.0,0.0,0.0
6,0.12,0.048,0.0,0.0,0.0
7,0.09,0.036,0.0,0.0,0.0
8,0.09,0.036,0.0,0.0,0.0
9,0.1,0.04,0.0,0.0,0.0
10,0.1,0.04,0.0,0.0,0.0
11,3.11,1.235,0.0,0.0,0.0
12,0.26,0.104,0.0,0.0,0.0
13,1.76,0.698,0.0,0.0,0.0
14,0.19,0.076,0.0,0.0,0.0
15,0.36,0.143,0.0,0.0,0.0
16,0.86,0.342,0.0,0.0,0.0
17,0.35,0.139,0.0,0.0,0.0
18,1.44,0.571,0.0,0.0,0.0
19,1.47,0.583,0.0,0.0,0.0
20,0.51,0.202,0.0,0.0,0.0
21,0.99,0.393,0.0,0.0,0.0
22,0.72,0.285,0.0,0.0,0.0
23,0.44,0.175,0.0,0.0,0.0
