hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.95,0.317,0.0,0.0,0.0
1,0.41,0.137,0.0,0.0,0.0
2,0.43,0.143,0.0,0.0,0.0
3,0.42,0.14,0.0,0.0,0.0
4,0.41,0.137,0.0,0.0,0.0
5,1.04,0.347,0.0,0.0,0.0
6,0.46,0.154,0.0,0.0,0.0
7,1.27,0.424,0.0,0.0,0.0
8,1.48,0.493,0.0,0.0,0.0
9,0.46,0.154,0.0,0.0,0.0
10,1.07,0.357,0.0,0.0,0.0
11,0.47,0.157,0.0,0.0,0.0
12,0.47,0.157,0.0,0.0,0.0
13,0.46,0.154,0.0,0.0,0.0
14,0.9,0.3,0.0,0.0,0.0
15,0.63,0.21,0.0,0.0,0.0
16,0.46,0.154,0.0,0.0,0.0
17,0.46,0.154,0.0,0.0,0.0
18,0.46,0.154,0.0,0.0,0.0
19,0.5,0.167,0.0,0.0,0.0
20,0.5,0.167,0.0,0.0,0.0
21,0.51,0.17,0.0,0.0,0.0
22,1.29,0.43,0.0,0.0,0.0
23,3.15,1.05,0.0,0.0,0.0
