hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.026,0.0,0.0,0.0
1,0.6,0.196,0.0,0.0,0.0
2,0.08,0.026,0.0,0.0,0.0
3,0.07,0.023,0.0,0.0,0.0
4,0.07,0.023,0.0,0.0,0.0
5,0.08,0.026,0.0,0.0,0.0
6,0.08,0.026,0.0,0.0,0.0
7,0.08,0.026,0.0,0.0,0.0
8,0.68,0.222,0.0,0.0,0.0
9,0.37,0.121,0.0,0.0,0.0
10,0.44,0.143,0.0,0.0,0.0
11,0.1,0.032,0.0,0.0,0.0
12,0.63,0.206,0.0,0.0,0.0
13,0.1,0.033,0.0,0.0,0.0
14,0.11,0.036,0.0,0.0,0.0
15,1.01,0.33,0.0,0.0,0.0
16,1.72,0.562,0.0,0.0,0.0
17,1.47,0.48,0.0,0.0,0.0
18,1.64,0.536,0.0,0.0,0.0
19,2.29,0.749,0.0,0.0,0.0
20,2.38,0.778,0.0,0.0,0.0
21,2.06,0.673,0.0,0.0,0.0
22,1.35,0.441,0.0,0.0,0.0
23,2.17,0.709,0.0,0.0,0.0
