hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.9,0.671,0.0,0.0,0.0
1,0.13,0.046,0.0,0.0,0.0
2,0.11,0.039,0.0,0.0,0.0
3,0.68,0.24,0.0,0.0,0.0
4,0.09,0.032,0.0,0.0,0.0
5,0.09,0.032,0.0,0.0,0.0
6,0.71,0.251,0.0,0.0,0.0
7,1.92,0.679,0.0,0.0,0.0
8,1.05,0.371,0.0,0.0,0.0
9,0.06,0.022,0.0,0.0,0.0
10,0.47,0.167,0.0,0.0,0.0
11,1.21,0.428,0.0,0.0,0.0
12,0.07,0.025,0.0,0.0,0.0
13,0.06,0.022,0.0,0.0,0.0
14,0.26,0.092,0.0,0.0,0.0
15,0.57,0.201,0.0,0.0,0.0
16,0.16,0.056,0.0,0.0,0.0
17,0.16,0.056,0.0,0.0,0.0
18,0.18,0.063,0.0,0.0,0.0
19,0.63,0.222,0.0,0.0,0.0
20,0.39,0.137,0.0,0.0,0.0
21,1.15,0.406,0.0,0.0,0.0
22,3.64,1.287,0.0,0.0,0.0
23,0.72,0.254,0.0,0.0,0.0
