hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.2,0.08,0.0,0.0,0.0
1,0.17,0.068,0.0,0.0,0.0
2,0.64,0.254,0.0,0.0,0.0
3,0.12,0.048,0.0,0.0,0.0
4,0.12,0.048,0.0,0.0,0.0
5,0.19,0.076,0.0,0.0,0.0
6,0.19,0.076,0.0,0.0,0.0
7,0.24,0.095,0.0,0.0,0.0
8,0.92,0.364,0.0,0.0,0.0
9,0.32,0.126,0.0,0.0,0.0
10,1.3,0.514,0.0,0.0,0.0
11,0.7,0.277,0.0,0.0,0.0
12,1.03,0.407,0.0,0.0,0.0
13,1.76,0.697,0.0,0.0,0.0
14,0.84,0.332,0.0,0.0,0.0
15,0.55,0.218,0.0,0.0,0.0
16,0.92,0.364,0.0,0.0,0.0
17,0.24,0.095,0.0,0.0,0.0
18,1.25,0.494,0.0,0.0,0.0
19,1.21,0.479,0.0,0.0,0.0
20,1.25,0.495,0.0,0.0,0.0
21,0.77,0.305,0.0,0.0,0.0
22,0.2,0.08,0.0,0.0,0.0
23,0.7,0.277,0.0,0.0,0.0
