hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.036,0.0,0.0,0.0
1,0.09,0.032,0.0,0.0,0.0
2,0.09,0.032,0.0,0.0,0.0
3,0.12,0.043,0.0,0.0,0.0
4,0.62,0.223,0.0,0.0,0.0
5,0.09,0.032,0.0,0.0,0.0
6,0.37,0.134,0.0,0.0,0.0
7,1.96,0.706,0.0,0.0,0.0
8,2.15,0.774,0.0,0.0,0.0
9,0.19,0.068,0.0,0.0,0.0
10,0.18,0.065,0.0,0.0,0.0
11,0.82,0.295,0.0,0.0,0.0
12,0.19,0.068,0.0,0.0,0.0
13,0.18,0.064,0.0,0.0,0.0
14,0.19,0.068,0.0,0.0,0.0
15,0.19,0.068,0.0,0.0,0.0
16,0.78,0.281,0.0,0.0,0.0
17,0.19,0.068,0.0,0.0,0.0
18,0.18,0.064,0.0,0.0,0.0
19,1.02,0.368,0.0,0.0,0.0
20,1.92,0.692,0.0,0.0,0.0
21,1.98,0.713,0.0,0.0,0.0
22,1.12,0.404,0.0,0.0,0.0
23,0.77,0.277,0.0,0.0,0.0
