hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.27,0.13,0.0,0.0,0.0
1,0.19,0.092,0.0,0.0,0.0
2,0.17,0.083,0.0,0.0,0.0
3,0.69,0.334,0.0,0.0,0.0
4,0.17,0.083,0.0,0.0,0.0
5,0.12,0.058,0.0,0.0,0.0
6,0.11,0.053,0.0,0.0,0.0
7,1.36,0.658,0.0,0.0,0.0
8,0.28,0.136,0.0,0.0,0.0
9,1.43,0.692,0.0,0.0,0.0
10,0.09,0.043,0.0,0.0,0.0
11,0.41,0.198,0.0,0.0,0.0
12,0.33,0.159,0.0,0.0,0.0
13,0.19,0.092,0.0,0.0,0.0
14,0.12,0.058,0.0,0.0,0.0
15,0.23,0.111,0.0,0.0,0.0
16,0.6,0.291,0.0,0.0,0.0
17,0.17,0.083,0.0,0.0,0.0
18,1.49,0.721,0.0,0.0,0.0
19,1.7,0.823,0.0,0.0,0.0
20,0.57,0.276,0.0,0.0,0.0
21,0.41,0.199,0.0,0.0,0.0
22,0.63,0.305,0.0,0.0,0.0
23,0.18,0.087,0.0,0.0,0.0
