hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.07,0.0,0.0,0.0
1,0.17,0.07,0.0,0.0,0.0
2,0.17,0.07,0.0,0.0,0.0
3,0.74,0.306,0.0,0.0,0.0
4,0.17,0.07,0.0,0.0,0.0
5,0.16,0.066,0.0,0.0,0.0
6,0.45,0.186,0.0,0.0,0.0
7,1.53,0.633,0.0,0.0,0.0
8,0.16,0.066,0.0,0.0,0.0
9,0.76,0.314,0.0,0.0,0.0
10,0.16,0.066,0.0,0.0,0.0
11,0.16,0.066,0.0,0.0,0.0
12,0.16,0.066,0.0,0.0,0.0
13,0.16,0.066,0.0,0.0,0.0
14,0.74,0.306,0.0,0.0,0.0
15,0.16,0.066,0.0,0.0,0.0
16,0.16,0.066,0.0,0.0,0.0
17,0.16,0.066,0.0,0.0,0.0
18,0.21,0.087,0.0,0.0,0.0
19,2.14,0.885,0.0,0.0,0.0
20,0.68,0.281,0.0,0.0,0.0
21,0.81,0.335,0.0,0.0,0.0
22,0.17,0.07,0.0,0.0,0.0
23,0.17,0.07,0.0,0.0,0.0
