hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.7,0.215,0.0,0.0,0.0
1,0.07,0.021,0.0,0.0,0.0
2,0.07,0.021,0.0,0.0,0.0
3,0.08,0.024,0.0,0.0,0.0
4,0.07,0.021,0.0,0.0,0.0
5,0.7,0.216,0.0,0.0,0.0
6,0.61,0.188,0.0,0.0,0.0
7,2.0,0.616,0.0,0.0,0.0
8,2.27,0.699,0.0,0.0,0.0
9,0.06,0.018,0.0,0.0,0.0
10,0.07,0.021,0.0,0.0,0.0
11,0.66,0.203,0.0,0.0,0.0
12,0.07,0.021,0.0,0.0,0.0
13,0.06,0.018,0.0,0.0,0.0
14,0.07,0.021,0.0,0.0,0.0
15,0.42,0.129,0.0,0.0,0.0
16,0.26,0.08,0.0,0.0,0.0
17,0.07,0.021,0.0,0.0,0.0
18,1.27,0.391,0.0,0.0,0.0
19,1.3,0.4,0.0,0.0,0.0
20,1.62,0.499,0.0,0.0,0.0
21,0.81,0.25,0.0,0.0,0.0
22,4.39,1.352,0.0,0.0,0.0
23,3.16,0.973,0.0,0.0,0.0
