hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.82,0.301,0.0,0.0,0.0
1,0.17,0.062,0.0,0.0,0.0
2,0.18,0.066,0.0,0.0,0.0
3,0.7,0.257,0.0,0.0,0.0
4,0.18,0.066,0.0,0.0,0.0
5,0.17,0.062,0.0,0.0,0.0
6,0.33,0.121,0.0,0.0,0.0
7,1.65,0.605,0.0,0.0,0.0
8,1.5,0.55,0.0,0.0,0.0
9,0.14,0.052,0.0,0.0,0.0
10,0.13,0.048,0.0,0.0,0.0
11,0.7,0.257,0.0,0.0,0.0
12,0.19,0.07,0.0,0.0,0.0
13,0.14,0.052,0.0,0.0,0.0
14,0.14,0.052,0.0,0.0,0.0
15,0.13,0.048,0.0,0.0,0.0
16,0.68,0.25,0.0,0.0,0.0
17,0.13,0.048,0.0,0.0,0.0
18,0.14,0.052,0.0,0.0,0.0
19,3.44,1.262,0.0,0.0,0.0
20,1.34,0.492,0.0,0.0,0.0
21,0.77,0.282,0.0,0.0,0.0
22,0.51,0.187,0.0,0.0,0.0
23,0.12,0.044,0.0,0.0,0.0
