hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.041,0.0,0.0,0.0
1,0.64,0.329,0.0,0.0,0.0
2,0.08,0.042,0.0,0.0,0.0
3,0.08,0.041,0.0,0.0,0.0
4,0.07,0.036,0.0,0.0,0.0
5,0.08,0.042,0.0,0.0,0.0
6,0.08,0.042,0.0,0.0,0.0
7,0.08,0.042,0.0,0.0,0.0
8,0.76,0.391,0.0,0.0,0.0
9,0.2,0.102,0.0,0.0,0.0
10,0.2,0.102,0.0,0.0,0.0
11,0.98,0.503,0.0,0.0,0.0
12,0.89,0.457,0.0,0.0,0.0
13,0.96,0.493,0.0,0.0,0.0
14,0.22,0.113,0.0,0.0,0.0
15,0.08,0.041,0.0,0.0,0.0
16,0.09,0.047,0.0,0.0,0.0
17,0.42,0.215,0.0,0.0,0.0
18,0.28,0.144,0.0,0.0,0.0
19,0.07,0.036,0.0,0.0,0.0
20,0.33,0.169,0.0,0.0,0.0
21,0.46,0.236,0.0,0.0,0.0
22,0.71,0.365,0.0,0.0,0.0
23,0.08,0.042,0.0,0.0,0.0
