hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.032,0.0,0.0,0.0
1,0.08,0.032,0.0,0.0,0.0
2,0.07,0.028,0.0,0.0,0.0
3,0.64,0.251,0.0,0.0,0.0
4,0.08,0.032,0.0,0.0,0.0
5,0.08,0.032,0.0,0.0,0.0
6,0.38,0.148,0.0,0.0,0.0
7,1.62,0.634,0.0,0.0,0.0
8,1.46,0.572,0.0,0.0,0.0
9,0.08,0.032,0.0,0.0,0.0
10,0.07,0.028,0.0,0.0,0.0
11,0.61,0.239,0.0,0.0,0.0
12,0.09,0.036,0.0,0.0,0.0
13,0.07,0.028,0.0,0.0,0.0
14,0.07,0.028,0.0,0.0,0.0
15,0.07,0.028,0.0,0.0,0.0
16,0.64,0.251,0.0,0.0,0.0
17,0.07,0.028,0.0,0.0,0.0
18,0.08,0.032,0.0,0.0,0.0
19,0.88,0.345,0.0,0.0,0.0
20,1.11,0.435,0.0,0.0,0.0
21,1.1,0.43,0.0,0.0,0.0
22,0.64,0.251,0.0,0.0,0.0
23,2.54,0.995,0.0,0.0,0.0
