hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.064,0.0,0.0,0.0
1,0.12,0.042,0.0,0.0,0.0
2,0.68,0.239,0.0,0.0,0.0
3,0.11,0.039,0.0,0.0,0.0
4,0.12,0.042,0.0,0.0,0.0
5,0.11,0.039,0.0,0.0,0.0
6,0.16,0.057,0.0,0.0,0.0
7,0.16,0.056,0.0,0.0,0.0
8,2.5,0.88,0.0,0.0,0.0
9,3.0,1.055,0.0,0.0,0.0
10,0.15,0.053,0.0,0.0,0.0
11,0.15,0.053,0.0,0.0,0.0
12,0.84,0.296,0.0,0.0,0.0
13,0.15,0.053,0.0,0.0,0.0
14,0.15,0.053,0.0,0.0,0.0
15,0.15,0.053,0.0,0.0,0.0
16,0.16,0.057,0.0,0.0,0.0
17,2.64,0.929,0.0,0.0,0.0
18,1.03,0.363,0.0,0.0,0.0
19,1.68,0.591,0.0,0.0,0.0
20,0.3,0.105,0.0,0.0,0.0
21,0.91,0.32,0.0,0.0,0.0
22,0.52,0.183,0.0,0.0,0.0
23,0.52,0.182,0.0,0.0,0.0
