hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.041,0.0,0.0,0.0
1,0.13,0.041,0.0,0.0,0.0
2,0.13,0.041,0.0,0.0,0.0
3,0.72,0.227,0.0,0.0,0.0
4,0.23,0.073,0.0,0.0,0.0
5,0.23,0.073,0.0,0.0,0.0
6,0.25,0.079,0.0,0.0,0.0
7,0.22,0.07,0.0,0.0,0.0
8,0.22,0.07,0.0,0.0,0.0
9,0.21,0.067,0.0,0.0,0.0
10,2.57,0.812,0.0,0.0,0.0
11,1.13,0.357,0.0,0.0,0.0
12,1.18,0.373,0.0,0.0,0.0
13,0.61,0.193,0.0,0.0,0.0
14,0.87,0.275,0.0,0.0,0.0
15,0.29,0.091,0.0,0.0,0.0
16,0.23,0.073,0.0,0.0,0.0
17,0.76,0.241,0.0,0.0,0.0
18,0.28,0.088,0.0,0.0,0.0
19,0.31,0.098,0.0,0.0,0.0
20,4.18,1.32,0.0,0.0,0.0
21,3.78,1.194,0.0,0.0,0.0
22,1.44,0.455,0.0,0.0,0.0
23,0.25,0.079,0.0,0.0,0.0
