hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.63,0.352,0.0,0.0,0.0
1,0.09,0.05,0.0,0.0,0.0
2,0.07,0.039,0.0,0.0,0.0
3,0.08,0.044,0.0,0.0,0.0
4,0.08,0.044,0.0,0.0,0.0
5,0.07,0.039,0.0,0.0,0.0
6,0.89,0.497,0.0,0.0,0.0
7,0.72,0.402,0.0,0.0,0.0
8,0.06,0.034,0.0,0.0,0.0
9,0.07,0.039,0.0,0.0,0.0
10,0.61,0.341,0.0,0.0,0.0
11,0.08,0.044,0.0,0.0,0.0
12,0.07,0.039,0.0,0.0,0.0
13,0.06,0.033,0.0,0.0,0.0
14,0.07,0.039,0.0,0.0,0.0
15,0.07,0.039,0.0,0.0,0.0
16,0.65,0.363,0.0,0.0,0.0
17,0.06,0.033,0.0,0.0,0.0
18,0.07,0.039,0.0,0.0,0.0
19,0.08,0.044,0.0,0.0,0.0
20,0.15,0.084,0.0,0.0,0.0
21,1.69,0.944,0.0,0.0,0.0
22,0.17,0.095,0.0,0.0,0.0
23,0.08,0.044,0.0,0.0,0.0
