hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.034,0.0,0.0,0.0
1,0.64,0.271,0.0,0.0,0.0
2,0.07,0.03,0.0,0.0,0.0
3,0.09,0.038,0.0,0.0,0.0
4,0.08,0.034,0.0,0.0,0.0
5,0.07,0.03,0.0,0.0,0.0
6,0.9,0.382,0.0,0.0,0.0
7,0.07,0.03,0.0,0.0,0.0
8,0.08,0.034,0.0,0.0,0.0
9,0.07,0.03,0.0,0.0,0.0
10,0.08,0.034,0.0,0.0,0.0
11,0.09,0.038,0.0,0.0,0.0
12,3.16,1.34,0.0,0.0,0.0
13,0.63,0.267,0.0,0.0,0.0
14,0.83,0.352,0.0,0.0,0.0
15,0.08,0.034,0.0,0.0,0.0
16,1.15,0.488,0.0,0.0,0.0
17,0.18,0.076,0.0,0.0,0.0
18,0.52,0.221,0.0,0.0,0.0
19,0.86,0.365,0.0,0.0,0.0
20,0.92,0.39,0.0,0.0,0.0
21,0.34,0.144,0.0,0.0,0.0
22,0.16,0.068,0.0,0.0,0.0
23,0.08,0.034,0.0,0.0,0.0
