hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.04,0.333,0.0,0.0,0.0
1,0.51,0.163,0.0,0.0,0.0
2,0.5,0.16,0.0,0.0,0.0
3,0.52,0.167,0.0,0.0,0.0
4,1.01,0.324,0.0,0.0,0.0
5,0.5,0.16,0.0,0.0,0.0
6,0.5,0.16,0.0,0.0,0.0
7,0.5,0.16,0.0,0.0,0.0
8,1.28,0.41,0.0,0.0,0.0
9,0.52,0.167,0.0,0.0,0.0
10,0.49,0.157,0.0,0.0,0.0
11,0.51,0.163,0.0,0.0,0.0
12,0.59,0.189,0.0,0.0,0.0
13,0.53,0.17,0.0,0.0,0.0
14,1.13,0.362,0.0,0.0,0.0
15,0.51,0.163,0.0,0.0,0.0
16,0.5,0.16,0.0,0.0,0.0
17,0.5,0.16,0.0,0.0,0.0
18,3.06,0.982,0.0,0.0,0.0
19,3.31,1.063,0.0,0.0,0.0
20,0.54,0.173,0.0,0.0,0.0
21,1.17,0.375,0.0,0.0,0.0
22,0.51,0.163,0.0,0.0,0.0
23,0.44,0.141,0.0,0.0,0.0
