hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.088,0.0,0.0,0.0
1,0.76,0.353,0.0,0.0,0.0
2,0.18,0.084,0.0,0.0,0.0
3,0.17,0.079,0.0,0.0,0.0
4,0.08,0.038,0.0,0.0,0.0
5,0.08,0.037,0.0,0.0,0.0
6,0.79,0.367,0.0,0.0,0.0
7,1.0,0.465,0.0,0.0,0.0
8,0.16,0.074,0.0,0.0,0.0
9,0.19,0.088,0.0,0.0,0.0
10,0.76,0.352,0.0,0.0,0.0
11,0.18,0.084,0.0,0.0,0.0
12,0.66,0.307,0.0,0.0,0.0
13,0.41,0.19,0.0,0.0,0.0
14,0.18,0.083,0.0,0.0,0.0
15,0.17,0.078,0.0,0.0,0.0
16,0.08,0.038,0.0,0.0,0.0
17,0.7,0.325,0.0,0.0,0.0
18,0.15,0.069,0.0,0.0,0.0
19,0.31,0.144,0.0,0.0,0.0
20,0.47,0.218,0.0,0.0,0.0
21,1.4,0.65,0.0,0.0,0.0
22,0.13,0.06,0.0,0.0,0.0
23,0.66,0.306,0.0,0.0,0.0
