hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.027,0.0,0.0,0.0
1,0.09,0.031,0.0,0.0,0.0
2,0.1,0.034,0.0,0.0,0.0
3,0.74,0.253,0.0,0.0,0.0
4,0.12,0.041,0.0,0.0,0.0
5,0.14,0.048,0.0,0.0,0.0
6,0.47,0.161,0.0,0.0,0.0
7,2.97,1.014,0.0,0.0,0.0
8,1.49,0.509,0.0,0.0,0.0
9,0.17,0.058,0.0,0.0,0.0
10,0.4,0.137,0.0,0.0,0.0
11,1.5,0.512,0.0,0.0,0.0
12,0.16,0.054,0.0,0.0,0.0
13,0.17,0.058,0.0,0.0,0.0
14,0.16,0.054,0.0,0.0,0.0
15,0.71,0.243,0.0,0.0,0.0
16,0.16,0.055,0.0,0.0,0.0
17,0.16,0.054,0.0,0.0,0.0
18,0.15,0.051,0.0,0.0,0.0
19,0.24,0.082,0.0,0.0,0.0
20,2.85,0.973,0.0,0.0,0.0
21,2.51,0.857,0.0,0.0,0.0
22,1.89,0.646,0.0,0.0,0.0
23,0.18,0.061,0.0,0.0,0.0
