hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.7,0.24,0.0,0.0,0.0
1,0.19,0.065,0.0,0.0,0.0
2,0.19,0.065,0.0,0.0,0.0
3,0.19,0.065,0.0,0.0,0.0
4,0.2,0.068,0.0,0.0,0.0
5,0.25,0.086,0.0,0.0,0.0
6,0.98,0.335,0.0,0.0,0.0
7,0.82,0.281,0.0,0.0,0.0
8,0.17,0.058,0.0,0.0,0.0
9,0.23,0.079,0.0,0.0,0.0
10,4.27,1.459,0.0,0.0,0.0
11,4.0,1.367,0.0,0.0,0.0
12,1.07,0.366,0.0,0.0,0.0
13,0.14,0.048,0.0,0.0,0.0
14,0.79,0.27,0.0,0.0,0.0
15,0.15,0.051,0.0,0.0,0.0
16,0.14,0.048,0.0,0.0,0.0
17,0.14,0.048,0.0,0.0,0.0
18,0.15,0.051,0.0,0.0,0.0
19,0.21,0.072,0.0,0.0,0.0
20,0.92,0.315,0.0,0.0,0.0
21,0.8,0.274,0.0,0.0,0.0
22,0.14,0.048,0.0,0.0,0.0
23,0.08,0.028,0.0,0.0,0.0
