hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.84,0.31,0.0,0.0,0.0
1,0.17,0.063,0.0,0.0,0.0
2,0.16,0.06,0.0,0.0,0.0
3,0.18,0.066,0.0,0.0,0.0
4,0.17,0.063,0.0,0.0,0.0
5,0.78,0.287,0.0,0.0,0.0
6,0.41,0.152,0.0,0.0,0.0
7,2.96,1.092,0.0,0.0,0.0
8,0.99,0.366,0.0,0.0,0.0
9,0.15,0.056,0.0,0.0,0.0
10,0.74,0.274,0.0,0.0,0.0
11,0.16,0.06,0.0,0.0,0.0
12,0.16,0.06,0.0,0.0,0.0
13,0.16,0.06,0.0,0.0,0.0
14,0.15,0.056,0.0,0.0,0.0
15,0.75,0.277,0.0,0.0,0.0
16,0.16,0.06,0.0,0.0,0.0
17,0.16,0.059,0.0,0.0,0.0
18,0.15,0.056,0.0,0.0,0.0
19,0.86,0.317,0.0,0.0,0.0
20,1.53,0.564,0.0,0.0,0.0
21,0.5,0.185,0.0,0.0,0.0
22,0.94,0.347,0.0,0.0,0.0
23,0.25,0.092,0.0,0.0,0.0
