hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.2,0.061,0.0,0.0,0.0
1,0.19,0.057,0.0,0.0,0.0
2,0.7,0.213,0.0,0.0,0.0
3,0.2,0.06,0.0,0.0,0.0
4,0.14,0.042,0.0,0.0,0.0
5,0.13,0.039,0.0,0.0,0.0
6,0.13,0.039,0.0,0.0,0.0
7,0.68,0.207,0.0,0.0,0.0
8,0.14,0.042,0.0,0.0,0.0
9,0.13,0.039,0.0,0.0,0.0
10,1.32,0.402,0.0,0.0,0.0
11,4.4,1.34,0.0,0.0,0.0
12,2.48,0.756,0.0,0.0,0.0
13,0.13,0.039,0.0,0.0,0.0
14,0.79,0.24,0.0,0.0,0.0
15,0.14,0.042,0.0,0.0,0.0
16,2.66,0.81,0.0,0.0,0.0
17,1.24,0.378,0.0,0.0,0.0
18,2.17,0.661,0.0,0.0,0.0
19,0.66,0.201,0.0,0.0,0.0
20,0.44,0.134,0.0,0.0,0.0
21,4.02,1.224,0.0,0.0,0.0
22,1.25,0.381,0.0,0.0,0.0
23,0.18,0.054,0.0,0.0,0.0
