hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.79,0.3,0.0,0.0,0.0
1,0.18,0.068,0.0,0.0,0.0
2,0.19,0.072,0.0,0.0,0.0
3,0.18,0.068,0.0,0.0,0.0
4,0.7,0.266,0.0,0.0,0.0
5,0.15,0.057,0.0,0.0,0.0
6,1.45,0.549,0.0,0.0,0.0
7,1.73,0.656,0.0,0.0,0.0
8,0.17,0.064,0.0,0.0,0.0
9,0.18,0.068,0.0,0.0,0.0
10,0.73,0.276,0.0,0.0,0.0
11,0.18,0.068,0.0,0.0,0.0
12,0.18,0.068,0.0,0.0,0.0
13,0.18,0.068,0.0,0.0,0.0
14,0.18,0.068,0.0,0.0,0.0
15,0.75,0.285,0.0,0.0,0.0
16,0.18,0.068,0.0,0.0,0.0
17,0.18,0.068,0.0,0.0,0.0
18,0.53,0.201,0.0,0.0,0.0
19,2.5,0.948,0.0,0.0,0.0
20,1.14,0.432,0.0,0.0,0.0
21,1.22,0.463,0.0,0.0,0.0
22,1.26,0.478,0.0,0.0,0.0
23,0.72,0.273,0.0,0.0,0.0
