hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.059,0.0,0.0,0.0
1,0.18,0.062,0.0,0.0,0.0
2,0.88,0.305,0.0,0.0,0.0
3,0.18,0.062,0.0,0.0,0.0
4,0.18,0.063,0.0,0.0,0.0
5,0.17,0.059,0.0,0.0,0.0
6,0.58,0.201,0.0,0.0,0.0
7,2.53,0.878,0.0,0.0,0.0
8,3.45,1.197,0.0,0.0,0.0
9,0.79,0.274,0.0,0.0,0.0
10,0.17,0.059,0.0,0.0,0.0
11,0.78,0.271,0.0,0.0,0.0
12,0.22,0.076,0.0,0.0,0.0
13,0.17,0.059,0.0,0.0,0.0
14,0.16,0.055,0.0,0.0,0.0
15,0.17,0.059,0.0,0.0,0.0
16,0.16,0.056,0.0,0.0,0.0
17,0.81,0.281,0.0,0.0,0.0
18,0.31,0.108,0.0,0.0,0.0
19,0.72,0.25,0.0,0.0,0.0
20,0.84,0.291,0.0,0.0,0.0
21,0.44,0.153,0.0,0.0,0.0
22,0.28,0.097,0.0,0.0,0.0
23,1.2,0.416,0.0,0.0,0.0
