hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.41,0.141,0.0,0.0,0.0
1,0.2,0.068,0.0,0.0,0.0
2,0.71,0.245,0.0,0.0,0.0
3,0.18,0.062,0.0,0.0,0.0
4,0.18,0.062,0.0,0.0,0.0
5,0.12,0.041,0.0,0.0,0.0
6,0.1,0.034,0.0,0.0,0.0
7,0.1,0.034,0.0,0.0,0.0
8,0.1,0.034,0.0,0.0,0.0
9,0.71,0.244,0.0,0.0,0.0
10,1.51,0.519,0.0,0.0,0.0
11,0.2,0.069,0.0,0.0,0.0
12,0.72,0.248,0.0,0.0,0.0
13,0.19,0.065,0.0,0.0,0.0
14,0.18,0.062,0.0,0.0,0.0
15,0.92,0.316,0.0,0.0,0.0
16,0.46,0.158,0.0,0.0,0.0
17,0.57,0.196,0.0,0.0,0.0
18,4.11,1.413,0.0,0.0,0.0
19,1.24,0.426,0.0,0.0,0.0
20,1.04,0.357,0.0,0.0,0.0
21,0.43,0.148,0.0,0.0,0.0
22,1.26,0.433,0.0,0.0,0.0
23,0.22,0.076,0.0,0.0,0.0
