hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.98,0.318,0.0,0.0,0.0
1,0.29,0.094,0.0,0.0,0.0
2,0.28,0.09,0.0,0.0,0.0
3,0.27,0.087,0.0,0.0,0.0
4,0.84,0.272,0.0,0.0,0.0
5,0.28,0.091,0.0,0.0,0.0
6,0.27,0.087,0.0,0.0,0.0
7,0.27,0.087,0.0,0.0,0.0
8,0.27,0.087,0.0,0.0,0.0
9,0.27,0.087,0.0,0.0,0.0
10,0.27,0.087,0.0,0.0,0.0
11,1.08,0.351,0.0,0.0,0.0
12,1.37,0.444,0.0,0.0,0.0
13,0.18,0.058,0.0,0.0,0.0
14,0.74,0.24,0.0,0.0,0.0
15,1.28,0.415,0.0,0.0,0.0
16,0.4,0.13,0.0,0.0,0.0
17,2.76,0.895,0.0,0.0,0.0
18,5.43,1.761,0.0,0.0,0.0
19,3.27,1.061,0.0,0.0,0.0
20,0.39,0.127,0.0,0.0,0.0
21,1.48,0.48,0.0,0.0,0.0
22,0.59,0.191,0.0,0.0,0.0
23,1.01,0.328,0.0,0.0,0.0
