hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.28,0.096,0.0,0.0,0.0
1,0.28,0.096,0.0,0.0,0.0
2,0.98,0.338,0.0,0.0,0.0
3,0.28,0.096,0.0,0.0,0.0
4,0.28,0.096,0.0,0.0,0.0
5,0.27,0.093,0.0,0.0,0.0
6,0.56,0.194,0.0,0.0,0.0
7,1.78,0.615,0.0,0.0,0.0
8,2.31,0.799,0.0,0.0,0.0
9,0.06,0.02,0.0,0.0,0.0
10,0.07,0.024,0.0,0.0,0.0
11,0.65,0.225,0.0,0.0,0.0
12,0.06,0.02,0.0,0.0,0.0
13,0.06,0.02,0.0,0.0,0.0
14,0.07,0.024,0.0,0.0,0.0
15,0.64,0.221,0.0,0.0,0.0
16,0.07,0.024,0.0,0.0,0.0
17,0.06,0.021,0.0,0.0,0.0
18,0.7,0.242,0.0,0.0,0.0
19,1.3,0.45,0.0,0.0,0.0
20,0.84,0.29,0.0,0.0,0.0
21,0.2,0.069,0.0,0.0,0.0
22,1.61,0.557,0.0,0.0,0.0
23,3.97,1.373,0.0,0.0,0.0
