hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.52,0.216,0.0,0.0,0.0
1,0.09,0.038,0.0,0.0,0.0
2,0.09,0.038,0.0,0.0,0.0
3,0.16,0.066,0.0,0.0,0.0
4,0.76,0.317,0.0,0.0,0.0
5,0.17,0.071,0.0,0.0,0.0
6,0.33,0.137,0.0,0.0,0.0
7,1.35,0.561,0.0,0.0,0.0
8,2.09,0.869,0.0,0.0,0.0
9,0.08,0.034,0.0,0.0,0.0
10,0.08,0.034,0.0,0.0,0.0
11,0.67,0.278,0.0,0.0,0.0
12,0.09,0.038,0.0,0.0,0.0
13,0.09,0.038,0.0,0.0,0.0
14,0.08,0.034,0.0,0.0,0.0
15,0.09,0.038,0.0,0.0,0.0
16,0.64,0.267,0.0,0.0,0.0
17,0.18,0.075,0.0,0.0,0.0
18,3.02,1.256,0.0,0.0,0.0
19,0.47,0.195,0.0,0.0,0.0
20,0.19,0.079,0.0,0.0,0.0
21,0.83,0.345,0.0,0.0,0.0
22,0.64,0.267,0.0,0.0,0.0
23,1.43,0.595,0.0,0.0,0.0
