hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.72,0.303,0.0,0.0,0.0
1,0.12,0.05,0.0,0.0,0.0
2,0.13,0.054,0.0,0.0,0.0
3,0.13,0.054,0.0,0.0,0.0
4,0.13,0.054,0.0,0.0,0.0
5,0.68,0.287,0.0,0.0,0.0
6,0.38,0.16,0.0,0.0,0.0
7,3.01,1.268,0.0,0.0,0.0
8,1.79,0.754,0.0,0.0,0.0
9,0.06,0.025,0.0,0.0,0.0
10,0.07,0.03,0.0,0.0,0.0
11,0.72,0.304,0.0,0.0,0.0
12,0.07,0.03,0.0,0.0,0.0
13,0.07,0.03,0.0,0.0,0.0
14,0.08,0.034,0.0,0.0,0.0
15,0.07,0.03,0.0,0.0,0.0
16,0.07,0.03,0.0,0.0,0.0
17,0.67,0.282,0.0,0.0,0.0
18,0.07,0.03,0.0,0.0,0.0
19,0.08,0.034,0.0,0.0,0.0
20,0.07,0.03,0.0,0.0,0.0
21,0.88,0.37,0.0,0.0,0.0
22,0.23,0.097,0.0,0.0,0.0
23,0.8,0.337,0.0,0.0,0.0
