hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.99,0.292,0.0,0.0,0.0
1,0.41,0.121,0.0,0.0,0.0
2,0.41,0.121,0.0,0.0,0.0
3,0.51,0.151,0.0,0.0,0.0
4,0.51,0.151,0.0,0.0,0.0
5,0.5,0.148,0.0,0.0,0.0
6,0.53,0.157,0.0,0.0,0.0
7,1.2,0.354,0.0,0.0,0.0
8,1.86,0.549,0.0,0.0,0.0
9,0.5,0.148,0.0,0.0,0.0
10,1.09,0.322,0.0,0.0,0.0
11,0.5,0.148,0.0,0.0,0.0
12,0.5,0.148,0.0,0.0,0.0
13,0.51,0.151,0.0,0.0,0.0
14,0.5,0.148,0.0,0.0,0.0
15,1.09,0.322,0.0,0.0,0.0
16,0.5,0.148,0.0,0.0,0.0
17,0.5,0.148,0.0,0.0,0.0
18,0.54,0.16,0.0,0.0,0.0
19,1.24,0.366,0.0,0.0,0.0
20,4.84,1.428,0.0,0.0,0.0
21,3.8,1.121,0.0,0.0,0.0
22,1.82,0.537,0.0,0.0,0.0
23,0.45,0.133,0.0,0.0,0.0
