hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.31,0.129,0.0,0.0,0.0
1,0.14,0.058,0.0,0.0,0.0
2,0.08,0.034,0.0,0.0,0.0
3,0.25,0.104,0.0,0.0,0.0
4,0.46,0.191,0.0,0.0,0.0
5,0.09,0.038,0.0,0.0,0.0
6,0.35,0.146,0.0,0.0,0.0
7,1.28,0.533,0.0,0.0,0.0
8,0.07,0.029,0.0,0.0,0.0
9,0.42,0.174,0.0,0.0,0.0
10,2.96,1.232,0.0,0.0,0.0
11,1.33,0.553,0.0,0.0,0.0
12,0.17,0.07,0.0,0.0,0.0
13,0.86,0.358,0.0,0.0,0.0
14,0.22,0.092,0.0,0.0,0.0
15,0.17,0.07,0.0,0.0,0.0
16,0.17,0.07,0.0,0.0,0.0
17,0.73,0.304,0.0,0.0,0.0
18,0.16,0.066,0.0,0.0,0.0
19,0.52,0.217,0.0,0.0,0.0
20,0.34,0.142,0.0,0.0,0.0
21,1.68,0.699,0.0,0.0,0.0
22,0.87,0.362,0.0,0.0,0.0
23,0.19,0.079,0.0,0.0,0.0
