hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.038,0.0,0.0,0.0
1,0.11,0.042,0.0,0.0,0.0
2,0.1,0.038,0.0,0.0,0.0
3,0.11,0.042,0.0,0.0,0.0
4,0.69,0.267,0.0,0.0,0.0
5,0.11,0.042,0.0,0.0,0.0
6,2.17,0.839,0.0,0.0,0.0
7,2.03,0.786,0.0,0.0,0.0
8,0.08,0.03,0.0,0.0,0.0
9,0.08,0.03,0.0,0.0,0.0
10,0.67,0.259,0.0,0.0,0.0
11,0.09,0.034,0.0,0.0,0.0
12,0.08,0.03,0.0,0.0,0.0
13,0.08,0.031,0.0,0.0,0.0
14,0.49,0.189,0.0,0.0,0.0
15,0.25,0.096,0.0,0.0,0.0
16,0.09,0.034,0.0,0.0,0.0
17,0.08,0.03,0.0,0.0,0.0
18,0.52,0.201,0.0,0.0,0.0
19,0.35,0.136,0.0,0.0,0.0
20,1.83,0.708,0.0,0.0,0.0
21,3.63,1.404,0.0,0.0,0.0
22,1.4,0.542,0.0,0.0,0.0
23,0.34,0.131,0.0,0.0,0.0
