hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.034,0.0,0.0,0.0
1,0.16,0.055,0.0,0.0,0.0
2,0.12,0.042,0.0,0.0,0.0
3,0.55,0.189,0.0,0.0,0.0
4,0.23,0.079,0.0,0.0,0.0
5,0.11,0.038,0.0,0.0,0.0
6,0.39,0.134,0.0,0.0,0.0
7,1.14,0.391,0.0,0.0,0.0
8,0.14,0.048,0.0,0.0,0.0
9,0.28,0.096,0.0,0.0,0.0
10,1.62,0.556,0.0,0.0,0.0
11,3.41,1.17,0.0,0.0,0.0
12,0.24,0.083,0.0,0.0,0.0
13,0.12,0.041,0.0,0.0,0.0
14,0.78,0.268,0.0,0.0,0.0
15,0.13,0.045,0.0,0.0,0.0
16,0.12,0.041,0.0,0.0,0.0
17,0.13,0.045,0.0,0.0,0.0
18,0.42,0.145,0.0,0.0,0.0
19,2.18,0.749,0.0,0.0,0.0
20,0.63,0.216,0.0,0.0,0.0
21,3.07,1.054,0.0,0.0,0.0
22,4.36,1.498,0.0,0.0,0.0
23,0.8,0.275,0.0,0.0,0.0
