hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.71,0.318,0.0,0.0,0.0
1,0.08,0.036,0.0,0.0,0.0
2,0.08,0.036,0.0,0.0,0.0
3,0.08,0.036,0.0,0.0,0.0
4,0.07,0.031,0.0,0.0,0.0
5,0.09,0.04,0.0,0.0,0.0
6,0.88,0.393,0.0,0.0,0.0
7,0.91,0.407,0.0,0.0,0.0
8,0.06,0.027,0.0,0.0,0.0
9,0.07,0.031,0.0,0.0,0.0
10,0.63,0.282,0.0,0.0,0.0
11,0.08,0.036,0.0,0.0,0.0
12,0.07,0.031,0.0,0.0,0.0
13,0.07,0.031,0.0,0.0,0.0
14,0.08,0.036,0.0,0.0,0.0
15,0.53,0.237,0.0,0.0,0.0
16,0.16,0.071,0.0,0.0,0.0
17,0.08,0.036,0.0,0.0,0.0
18,0.07,0.031,0.0,0.0,0.0
19,0.32,0.143,0.0,0.0,0.0
20,1.34,0.6,0.0,0.0,0.0
21,0.41,0.183,0.0,0.0,0.0
22,1.38,0.618,0.0,0.0,0.0
23,0.94,0.421,0.0,0.0,0.0
