hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.61,0.183,0.0,0.0,0.0
1,1.16,0.349,0.0,0.0,0.0
2,0.51,0.153,0.0,0.0,0.0
3,0.52,0.156,0.0,0.0,0.0
4,0.52,0.156,0.0,0.0,0.0
5,0.51,0.153,0.0,0.0,0.0
6,0.51,0.153,0.0,0.0,0.0
7,1.71,0.515,0.0,0.0,0.0
8,0.88,0.265,0.0,0.0,0.0
9,0.51,0.153,0.0,0.0,0.0
10,1.15,0.347,0.0,0.0,0.0
11,0.51,0.153,0.0,0.0,0.0
12,0.51,0.153,0.0,0.0,0.0
13,0.51,0.153,0.0,0.0,0.0
14,0.63,0.189,0.0,0.0,0.0
15,0.97,0.292,0.0,0.0,0.0
16,0.51,0.153,0.0,0.0,0.0
17,0.51,0.153,0.0,0.0,0.0
18,0.84,0.253,0.0,0.0,0.0
19,1.8,0.543,0.0,0.0,0.0
20,4.52,1.362,0.0,0.0,0.0
21,3.2,0.964,0.0,0.0,0.0
22,0.53,0.159,0.0,0.0,0.0
23,0.45,0.135,0.0,0.0,0.0
