hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.52,0.176,0.0,0.0,0.0
1,0.46,0.155,0.0,0.0,0.0
2,0.94,0.317,0.0,0.0,0.0
3,0.42,0.141,0.0,0.0,0.0
4,0.42,0.142,0.0,0.0,0.0
5,0.42,0.142,0.0,0.0,0.0
6,0.47,0.158,0.0,0.0,0.0
7,0.5,0.169,0.0,0.0,0.0
8,1.17,0.395,0.0,0.0,0.0
9,0.53,0.179,0.0,0.0,0.0
10,0.52,0.176,0.0,0.0,0.0
11,0.53,0.179,0.0,0.0,0.0
12,0.52,0.175,0.0,0.0,0.0
13,3.02,1.017,0.0,0.0,0.0
14,2.01,0.678,0.0,0.0,0.0
15,0.51,0.172,0.0,0.0,0.0
16,0.7,0.236,0.0,0.0,0.0
17,0.93,0.314,0.0,0.0,0.0
18,0.51,0.172,0.0,0.0,0.0
19,0.79,0.266,0.0,0.0,0.0
20,1.21,0.408,0.0,0.0,0.0
21,0.51,0.172,0.0,0.0,0.0
22,0.42,0.142,0.0,0.0,0.0
23,0.42,0.142,0.0,0.0,0.0
