hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.074,0.0,0.0,0.0
1,0.21,0.082,0.0,0.0,0.0
2,0.19,0.074,0.0,0.0,0.0
3,0.51,0.198,0.0,0.0,0.0
4,0.41,0.159,0.0,0.0,0.0
5,0.19,0.074,0.0,0.0,0.0
6,0.46,0.179,0.0,0.0,0.0
7,0.21,0.082,0.0,0.0,0.0
8,0.22,0.086,0.0,0.0,0.0
9,1.0,0.388,0.0,0.0,0.0
10,0.49,0.19,0.0,0.0,0.0
11,0.16,0.062,0.0,0.0,0.0
12,0.87,0.338,0.0,0.0,0.0
13,0.16,0.062,0.0,0.0,0.0
14,0.16,0.062,0.0,0.0,0.0
15,0.77,0.299,0.0,0.0,0.0
16,0.27,0.105,0.0,0.0,0.0
17,0.16,0.062,0.0,0.0,0.0
18,1.24,0.483,0.0,0.0,0.0
19,1.34,0.521,0.0,0.0,0.0
20,1.54,0.599,0.0,0.0,0.0
21,0.43,0.168,0.0,0.0,0.0
22,0.84,0.327,0.0,0.0,0.0
23,0.24,0.094,0.0,0.0,0.0
