hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.15,0.052,0.0,0.0,0.0
1,0.07,0.024,0.0,0.0,0.0
2,0.07,0.024,0.0,0.0,0.0
3,0.63,0.217,0.0,0.0,0.0
4,0.08,0.027,0.0,0.0,0.0
5,0.09,0.031,0.0,0.0,0.0
6,0.56,0.193,0.0,0.0,0.0
7,0.93,0.32,0.0,0.0,0.0
8,0.16,0.055,0.0,0.0,0.0
9,0.76,0.262,0.0,0.0,0.0
10,0.29,0.1,0.0,0.0,0.0
11,0.25,0.086,0.0,0.0,0.0
12,0.41,0.141,0.0,0.0,0.0
13,0.76,0.262,0.0,0.0,0.0
14,0.26,0.09,0.0,0.0,0.0
15,0.26,0.09,0.0,0.0,0.0
16,0.31,0.107,0.0,0.0,0.0
17,0.85,0.293,0.0,0.0,0.0
18,0.23,0.079,0.0,0.0,0.0
19,0.79,0.272,0.0,0.0,0.0
20,1.37,0.471,0.0,0.0,0.0
21,4.35,1.497,0.0,0.0,0.0
22,2.37,0.816,0.0,0.0,0.0
23,0.26,0.09,0.0,0.0,0.0
