hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.28,0.108,0.0,0.0,0.0
1,0.73,0.283,0.0,0.0,0.0
2,0.12,0.046,0.0,0.0,0.0
3,0.13,0.05,0.0,0.0,0.0
4,0.12,0.046,0.0,0.0,0.0
5,0.12,0.046,0.0,0.0,0.0
6,0.79,0.306,0.0,0.0,0.0
7,0.21,0.082,0.0,0.0,0.0
8,0.39,0.151,0.0,0.0,0.0
9,0.36,0.14,0.0,0.0,0.0
10,1.58,0.612,0.0,0.0,0.0
11,0.64,0.248,0.0,0.0,0.0
12,1.07,0.415,0.0,0.0,0.0
13,0.24,0.093,0.0,0.0,0.0
14,0.76,0.294,0.0,0.0,0.0
15,0.68,0.263,0.0,0.0,0.0
16,2.03,0.785,0.0,0.0,0.0
17,0.22,0.085,0.0,0.0,0.0
18,0.83,0.321,0.0,0.0,0.0
19,1.03,0.398,0.0,0.0,0.0
20,0.46,0.178,0.0,0.0,0.0
21,1.83,0.708,0.0,0.0,0.0
22,0.26,0.1,0.0,0.0,0.0
23,0.77,0.298,0.0,0.0,0.0
