hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.21,0.064,0.0,0.0,0.0
1,0.11,0.033,0.0,0.0,0.0
2,0.66,0.202,0.0,0.0,0.0
3,0.12,0.036,0.0,0.0,0.0
4,0.12,0.036,0.0,0.0,0.0
5,0.12,0.036,0.0,0.0,0.0
6,0.12,0.036,0.0,0.0,0.0
7,0.12,0.036,0.0,0.0,0.0
8,0.92,0.283,0.0,0.0,0.0
9,0.39,0.12,0.0,0.0,0.0
10,1.41,0.434,0.0,0.0,0.0
11,0.72,0.221,0.0,0.0,0.0
12,0.99,0.304,0.0,0.0,0.0
13,2.73,0.839,0.0,0.0,0.0
14,5.18,1.591,0.0,0.0,0.0
15,5.07,1.557,0.0,0.0,0.0
16,4.23,1.3,0.0,0.0,0.0
17,1.63,0.501,0.0,0.0,0.0
18,2.99,0.919,0.0,0.0,0.0
19,1.18,0.362,0.0,0.0,0.0
20,0.67,0.206,0.0,0.0,0.0
21,1.47,0.451,0.0,0.0,0.0
22,0.81,0.249,0.0,0.0,0.0
23,0.12,0.037,0.0,0.0,0.0
