hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.15,0.061,0.0,0.0,0.0
1,0.7,0.284,0.0,0.0,0.0
2,0.14,0.056,0.0,0.0,0.0
3,0.14,0.056,0.0,0.0,0.0
4,0.14,0.056,0.0,0.0,0.0
5,0.14,0.057,0.0,0.0,0.0
6,0.13,0.052,0.0,0.0,0.0
7,1.17,0.475,0.0,0.0,0.0
8,0.71,0.289,0.0,0.0,0.0
9,0.21,0.086,0.0,0.0,0.0
10,0.82,0.334,0.0,0.0,0.0
11,1.54,0.626,0.0,0.0,0.0
12,0.45,0.183,0.0,0.0,0.0
13,0.08,0.032,0.0,0.0,0.0
14,0.64,0.26,0.0,0.0,0.0
15,0.08,0.032,0.0,0.0,0.0
16,0.68,0.276,0.0,0.0,0.0
17,0.7,0.284,0.0,0.0,0.0
18,0.09,0.036,0.0,0.0,0.0
19,0.61,0.248,0.0,0.0,0.0
20,0.12,0.048,0.0,0.0,0.0
21,0.14,0.057,0.0,0.0,0.0
22,0.88,0.358,0.0,0.0,0.0
23,0.28,0.114,0.0,0.0,0.0
