hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.052,0.0,0.0,0.0
1,0.12,0.048,0.0,0.0,0.0
2,0.12,0.048,0.0,0.0,0.0
3,0.12,0.048,0.0,0.0,0.0
4,0.13,0.052,0.0,0.0,0.0
5,0.69,0.273,0.0,0.0,0.0
6,0.2,0.079,0.0,0.0,0.0
7,0.38,0.15,0.0,0.0,0.0
8,0.25,0.098,0.0,0.0,0.0
9,0.12,0.048,0.0,0.0,0.0
10,0.12,0.048,0.0,0.0,0.0
11,0.12,0.048,0.0,0.0,0.0
12,0.12,0.048,0.0,0.0,0.0
13,0.75,0.297,0.0,0.0,0.0
14,0.13,0.052,0.0,0.0,0.0
15,0.12,0.048,0.0,0.0,0.0
16,0.15,0.06,0.0,0.0,0.0
17,0.37,0.146,0.0,0.0,0.0
18,1.08,0.427,0.0,0.0,0.0
19,2.73,1.079,0.0,0.0,0.0
20,0.98,0.388,0.0,0.0,0.0
21,1.18,0.466,0.0,0.0,0.0
22,1.17,0.462,0.0,0.0,0.0
23,0.86,0.339,0.0,0.0,0.0
