hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.058,0.0,0.0,0.0
1,0.7,0.224,0.0,0.0,0.0
2,0.17,0.055,0.0,0.0,0.0
3,0.17,0.055,0.0,0.0,0.0
4,0.18,0.058,0.0,0.0,0.0
5,0.17,0.055,0.0,0.0,0.0
6,0.73,0.234,0.0,0.0,0.0
7,0.14,0.045,0.0,0.0,0.0
8,0.1,0.032,0.0,0.0,0.0
9,0.59,0.189,0.0,0.0,0.0
10,2.69,0.863,0.0,0.0,0.0
11,1.66,0.533,0.0,0.0,0.0
12,0.22,0.071,0.0,0.0,0.0
13,0.86,0.276,0.0,0.0,0.0
14,0.35,0.113,0.0,0.0,0.0
15,0.43,0.138,0.0,0.0,0.0
16,0.41,0.131,0.0,0.0,0.0
17,1.3,0.417,0.0,0.0,0.0
18,0.22,0.07,0.0,0.0,0.0
19,3.75,1.203,0.0,0.0,0.0
20,2.37,0.76,0.0,0.0,0.0
21,2.34,0.751,0.0,0.0,0.0
22,0.4,0.129,0.0,0.0,0.0
23,0.22,0.07,0.0,0.0,0.0
