hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.036,0.0,0.0,0.0
1,0.08,0.032,0.0,0.0,0.0
2,0.68,0.275,0.0,0.0,0.0
3,0.08,0.032,0.0,0.0,0.0
4,0.08,0.032,0.0,0.0,0.0
5,0.08,0.032,0.0,0.0,0.0
6,0.73,0.296,0.0,0.0,0.0
7,2.91,1.18,0.0,0.0,0.0
8,0.08,0.032,0.0,0.0,0.0
9,0.07,0.028,0.0,0.0,0.0
10,0.65,0.263,0.0,0.0,0.0
11,0.07,0.028,0.0,0.0,0.0
12,0.06,0.024,0.0,0.0,0.0
13,0.07,0.028,0.0,0.0,0.0
14,0.07,0.028,0.0,0.0,0.0
15,0.21,0.085,0.0,0.0,0.0
16,0.51,0.207,0.0,0.0,0.0
17,0.07,0.028,0.0,0.0,0.0
18,0.13,0.053,0.0,0.0,0.0
19,0.68,0.275,0.0,0.0,0.0
20,0.73,0.296,0.0,0.0,0.0
21,0.94,0.381,0.0,0.0,0.0
22,1.5,0.609,0.0,0.0,0.0
23,0.39,0.159,0.0,0.0,0.0
