hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.39,0.138,0.0,0.0,0.0
1,0.12,0.043,0.0,0.0,0.0
2,0.12,0.043,0.0,0.0,0.0
3,0.12,0.042,0.0,0.0,0.0
4,0.71,0.252,0.0,0.0,0.0
5,0.12,0.042,0.0,0.0,0.0
6,0.13,0.046,0.0,0.0,0.0
7,0.23,0.081,0.0,0.0,0.0
8,0.31,0.11,0.0,0.0,0.0
9,0.31,0.109,0.0,0.0,0.0
10,3.23,1.145,0.0,0.0,0.0
11,3.51,1.244,0.0,0.0,0.0
12,0.21,0.075,0.0,0.0,0.0
13,0.43,0.153,0.0,0.0,0.0
14,1.78,0.631,0.0,0.0,0.0
15,0.41,0.145,0.0,0.0,0.0
16,1.47,0.521,0.0,0.0,0.0
17,0.37,0.131,0.0,0.0,0.0
18,0.48,0.17,0.0,0.0,0.0
19,1.39,0.493,0.0,0.0,0.0
20,0.76,0.269,0.0,0.0,0.0
21,0.53,0.188,0.0,0.0,0.0
22,0.54,0.192,0.0,0.0,0.0
23,1.53,0.542,0.0,0.0,0.0
