hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.289,0.0,0.0,0.0
1,0.13,0.058,0.0,0.0,0.0
2,0.12,0.054,0.0,0.0,0.0
3,0.13,0.058,0.0,0.0,0.0
4,0.13,0.058,0.0,0.0,0.0
5,0.66,0.293,0.0,0.0,0.0
6,0.49,0.218,0.0,0.0,0.0
7,1.81,0.803,0.0,0.0,0.0
8,0.72,0.32,0.0,0.0,0.0
9,0.07,0.031,0.0,0.0,0.0
10,0.07,0.031,0.0,0.0,0.0
11,0.78,0.346,0.0,0.0,0.0
12,0.19,0.084,0.0,0.0,0.0
13,0.08,0.036,0.0,0.0,0.0
14,0.56,0.248,0.0,0.0,0.0
15,0.07,0.031,0.0,0.0,0.0
16,0.07,0.031,0.0,0.0,0.0
17,0.08,0.036,0.0,0.0,0.0
18,0.44,0.195,0.0,0.0,0.0
19,0.44,0.195,0.0,0.0,0.0
20,0.89,0.395,0.0,0.0,0.0
21,0.43,0.191,0.0,0.0,0.0
22,0.67,0.297,0.0,0.0,0.0
23,0.13,0.058,0.0,0.0,0.0
