hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.84,0.279,0.0,0.0,0.0
1,0.23,0.077,0.0,0.0,0.0
2,0.23,0.077,0.0,0.0,0.0
3,0.23,0.077,0.0,0.0,0.0
4,0.56,0.186,0.0,0.0,0.0
5,0.44,0.146,0.0,0.0,0.0
6,0.23,0.077,0.0,0.0,0.0
7,0.31,0.103,0.0,0.0,0.0
8,0.48,0.159,0.0,0.0,0.0
9,0.51,0.169,0.0,0.0,0.0
10,1.86,0.617,0.0,0.0,0.0
11,1.33,0.442,0.0,0.0,0.0
12,3.85,1.279,0.0,0.0,0.0
13,2.51,0.834,0.0,0.0,0.0
14,1.32,0.439,0.0,0.0,0.0
15,2.89,0.96,0.0,0.0,0.0
16,0.19,0.063,0.0,0.0,0.0
17,0.2,0.066,0.0,0.0,0.0
18,0.71,0.236,0.0,0.0,0.0
19,0.18,0.06,0.0,0.0,0.0
20,1.39,0.462,0.0,0.0,0.0
21,1.24,0.412,0.0,0.0,0.0
22,0.34,0.113,0.0,0.0,0.0
23,0.21,0.07,0.0,0.0,0.0
