hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.066,0.0,0.0,0.0
1,0.18,0.07,0.0,0.0,0.0
2,0.17,0.066,0.0,0.0,0.0
3,0.73,0.28,0.0,0.0,0.0
4,0.18,0.07,0.0,0.0,0.0
5,0.12,0.046,0.0,0.0,0.0
6,2.61,1.0,0.0,0.0,0.0
7,1.7,0.652,0.0,0.0,0.0
8,0.06,0.024,0.0,0.0,0.0
9,0.59,0.226,0.0,0.0,0.0
10,0.15,0.057,0.0,0.0,0.0
11,0.07,0.027,0.0,0.0,0.0
12,0.23,0.089,0.0,0.0,0.0
13,0.45,0.173,0.0,0.0,0.0
14,0.07,0.027,0.0,0.0,0.0
15,0.12,0.046,0.0,0.0,0.0
16,0.17,0.066,0.0,0.0,0.0
17,0.72,0.276,0.0,0.0,0.0
18,0.16,0.062,0.0,0.0,0.0
19,1.53,0.587,0.0,0.0,0.0
20,0.88,0.337,0.0,0.0,0.0
21,2.25,0.863,0.0,0.0,0.0
22,0.22,0.084,0.0,0.0,0.0
23,1.85,0.71,0.0,0.0,0.0
