hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.052,0.0,0.0,0.0
1,0.12,0.048,0.0,0.0,0.0
2,0.13,0.052,0.0,0.0,0.0
3,0.59,0.237,0.0,0.0,0.0
4,0.22,0.088,0.0,0.0,0.0
5,0.22,0.088,0.0,0.0,0.0
6,0.38,0.152,0.0,0.0,0.0
7,2.6,1.044,0.0,0.0,0.0
8,0.79,0.317,0.0,0.0,0.0
9,0.16,0.064,0.0,0.0,0.0
10,0.17,0.068,0.0,0.0,0.0
11,0.73,0.293,0.0,0.0,0.0
12,0.21,0.084,0.0,0.0,0.0
13,0.16,0.064,0.0,0.0,0.0
14,0.17,0.068,0.0,0.0,0.0
15,0.17,0.068,0.0,0.0,0.0
16,0.22,0.088,0.0,0.0,0.0
17,0.68,0.273,0.0,0.0,0.0
18,0.16,0.064,0.0,0.0,0.0
19,1.39,0.558,0.0,0.0,0.0
20,1.33,0.534,0.0,0.0,0.0
21,0.87,0.349,0.0,0.0,0.0
22,0.18,0.072,0.0,0.0,0.0
23,0.09,0.036,0.0,0.0,0.0
