hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.055,0.0,0.0,0.0
1,0.17,0.055,0.0,0.0,0.0
2,0.61,0.195,0.0,0.0,0.0
3,0.28,0.09,0.0,0.0,0.0
4,0.17,0.055,0.0,0.0,0.0
5,0.17,0.055,0.0,0.0,0.0
6,0.29,0.092,0.0,0.0,0.0
7,0.44,0.14,0.0,0.0,0.0
8,0.32,0.102,0.0,0.0,0.0
9,0.96,0.306,0.0,0.0,0.0
10,0.26,0.083,0.0,0.0,0.0
11,1.4,0.446,0.0,0.0,0.0
12,0.08,0.026,0.0,0.0,0.0
13,0.77,0.246,0.0,0.0,0.0
14,1.87,0.597,0.0,0.0,0.0
15,4.38,1.396,0.0,0.0,0.0
16,1.94,0.619,0.0,0.0,0.0
17,0.45,0.143,0.0,0.0,0.0
18,1.69,0.538,0.0,0.0,0.0
19,0.94,0.299,0.0,0.0,0.0
20,0.29,0.093,0.0,0.0,0.0
21,1.47,0.469,0.0,0.0,0.0
22,0.9,0.287,0.0,0.0,0.0
23,0.8,0.255,0.0,0.0,0.0
